file_key,sheet,station_folder,data_type,col_name,inferred_dtype,semantic_role,sample_values,n_total,n_missing,pct_missing,completely_empty
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,400.0 | 162.0 | 258.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,396.0 | 164.0 | 261.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,390.0 | 164.0 | 262.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,382.0 | 166.0 | 264.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,375.0 | 170.0 | 265.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,369.0 | 171.0 | 272.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,365.0 | 171.0 | 282.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,364.0 | 173.0 | 284.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,363.0 | 173.0 | 290.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,362.0 | 156.0 | 173.0,27,10,37.04,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,362.0 | 155.0 | 180.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,362.0 | 154.0 | 188.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,362.0 | 159.0 | 191.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,362.0 | 161.0 | 201.0,27,11,40.74,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,368.0 | 368.0 | 447.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,387.0 | 365.0 | 369.0,31,7,22.58,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,389.0 | 362.0 | 371.0,31,7,22.58,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,389.0 | 360.0 | 441.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,389.0 | 359.0 | 443.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,390.0 | 356.0 | 456.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,390.0 | 355.0 | 480.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,388.0 | 356.0 | 474.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,08:00:00,float,unknown,386.0 | 356.0 | 359.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,09:00:00,float,unknown,385.0 | 355.0 | 469.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,385.0 | 355.0 | 468.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,386.0 | 355.0 | 467.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,387.0 | 357.0 | 468.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,386.0 | 359.0 | 468.0,31,7,22.58,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,388.0 | 361.0 | 467.0,31,7,22.58,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,387.0 | 364.0 | 464.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,384.0 | 366.0 | 463.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,382.0 | 368.0 | 462.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,380.0 | 368.0 | 461.0,31,9,29.03,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,379.0 | 368.0 | 459.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,379.0 | 368.0 | 457.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,377.0 | 367.0 | 455.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,374.0 | 367.0 | 452.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,371.0 | 367.0 | 450.0,31,8,25.81,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,83.0 | 75.0 | 89.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,85.0 | 75.0 | 87.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,86.0 | 75.0 | 86.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,88.0 | 73.0 | 84.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,84.0 | 75.0 | 82.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,80.0 | 77.0 | 79.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,79.0 | 80.0 | 76.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,79.0 | 84.0 | 73.0,31,2,6.45,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,80 | 85 | 71,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,82 | 87 | 69,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,10:00:00,int,unknown,83 | 87 | 69,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,11:00:00,int,unknown,84 | 88 | 69,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,88.0 | 69.0 | 73.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,13:00:00,int,unknown,84 | 88 | 70,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,14:00:00,int,unknown,84 | 87 | 69,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,15:00:00,int,unknown,82 | 88 | 69,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,16:00:00,int,unknown,80 | 89 | 67,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,79.0 | 89.0 | 68.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,76.0 | 89.0 | 68.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,76.0 | 91.0 | 68.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,75.0 | 90.0 | 70.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,74.0 | 90.0 | 71.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,73.0 | 90.0 | 71.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,74.0 | 89.0 | 72.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,00:00:00,int,unknown,299 | 210 | 157,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,01:00:00,int,unknown,293 | 210 | 157,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,285 | 207 | 158,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,274.0 | 204.0 | 160.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,265.0 | 202.0 | 162.0,30,2,6.67,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,256.0 | 199.0 | 165.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,249.0 | 196.0 | 168.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,243.0 | 195.0 | 170.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,08:00:00,float,unknown,235.0 | 194.0 | 171.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,09:00:00,float,unknown,225.0 | 194.0 | 171.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,218.0 | 193.0 | 171.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,216.0 | 190.0 | 171.0,30,2,6.67,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,217.0 | 187.0 | 172.0,30,2,6.67,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,218.0 | 185.0 | 172.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,220.0 | 180.0 | 173.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,15:00:00,int,unknown,228 | 170 | 173,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,16:00:00,int,unknown,235 | 160 | 172,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,17:00:00,int,unknown,241 | 150 | 171,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,242.0 | 138.0 | 168.0,30,3,10.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,241.0 | 143.0 | 167.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,236.0 | 150.0 | 167.0,30,1,3.33,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,21:00:00,int,unknown,230 | 155 | 162,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,22:00:00,int,unknown,222 | 156 | 164,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_June_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,23:00:00,int,unknown,215 | 156 | 171,30,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,136.0 | 168.0 | 187.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,142.0 | 172.0 | 184.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,149.0 | 174.0 | 181.0,31,1,3.23,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,163.0 | 162.0 | 183.0,31,2,6.45,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,173.0 | 156.0 | 186.0,31,2,6.45,False
"Anand Vihar, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_anand_vihar,_delhi_-_dpcc_2025_March_delhi_2025.xlsx",Sheet1,"Anand Vihar, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,182.0 | 152.0 | 188.0,31,2,6.45,False
